request_id,status,client,channel,asset_type,campaign_label,canonical_campaign,utm_source,utm_medium,utm_campaign,utm_term,utm_content,destination_url,final_long_url,short_url,qr_url,request_count,first_seen_at,last_seen_at,original_message
1,completed_without_short_link,CIC,Facebook,social,HomePage,HomePage,Facebook,Social,HomePage,LandingPage,Learn,https://www.castleintheclouds.org/,https://www.castleintheclouds.org/?utm_source=Facebook&utm_medium=Social&utm_campaign=HomePage&utm_term=LandingPage&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Home | Facebook | Learn
717,completed_without_short_link,CIC,Facebook,social,About,About,Facebook,Social,About,BoardOfDirectors,Explore,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=Facebook&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | Facebook | Explore
718,completed_without_short_link,CIC,Facebook,social,About,About,Facebook,Social,About,BoardOfDirectors,,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=Facebook&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | Facebook | {null}
719,completed_without_short_link,CIC,GMB,social,About,About,GMB,Social,About,BoardOfDirectors,Learn,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=GMB&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | GMB | Learn
720,completed_without_short_link,CIC,GMB,social,About,About,GMB,Social,About,BoardOfDirectors,Explore,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=GMB&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | GMB | Explore
721,completed_without_short_link,CIC,GMB,social,About,About,GMB,Social,About,BoardOfDirectors,,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=GMB&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | GMB | {null}
722,completed_without_short_link,CIC,Instagram,social,About,About,Instagram,Social,About,BoardOfDirectors,Learn,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=Instagram&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | Instagram | Learn
723,completed_without_short_link,CIC,Instagram,social,About,About,Instagram,Social,About,BoardOfDirectors,Explore,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=Instagram&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | Instagram | Explore
724,completed_without_short_link,CIC,Instagram,social,About,About,Instagram,Social,About,BoardOfDirectors,,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=Instagram&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | Instagram | {null}
725,completed_without_short_link,CIC,LinkedIn,social,About,About,LinkedIn,Social,About,BoardOfDirectors,Learn,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | LinkedIn | Learn
726,completed_without_short_link,CIC,LinkedIn,social,About,About,LinkedIn,Social,About,BoardOfDirectors,Explore,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | LinkedIn | Explore
727,completed_without_short_link,CIC,LinkedIn,social,About,About,LinkedIn,Social,About,BoardOfDirectors,,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=About&utm_term=BoardOfDirectors,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | LinkedIn | {null}
728,completed_without_short_link,CIC,ConstantContact,email,About,About,ConstantContact,Email,About,BoardOfDirectors,Learn,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=About&utm_term=BoardOfDirectors&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | ConstantContact | Learn
729,completed_without_short_link,CIC,ConstantContact,email,About,About,ConstantContact,Email,About,BoardOfDirectors,Explore,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=About&utm_term=BoardOfDirectors&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | ConstantContact | Explore
730,completed_without_short_link,CIC,ConstantContact,email,About,About,ConstantContact,Email,About,BoardOfDirectors,,https://www.castleintheclouds.org/board-of-directors/,https://www.castleintheclouds.org/board-of-directors/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=About&utm_term=BoardOfDirectors,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Board of Directors | ConstantContact | {null}
731,completed_without_short_link,CIC,Facebook,social,About,About,Facebook,Social,About,Partnerships,Learn,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=Facebook&utm_medium=Social&utm_campaign=About&utm_term=Partnerships&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | Facebook | Learn
732,completed_without_short_link,CIC,Facebook,social,About,About,Facebook,Social,About,Partnerships,Explore,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=Facebook&utm_medium=Social&utm_campaign=About&utm_term=Partnerships&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | Facebook | Explore
733,completed_without_short_link,CIC,Facebook,social,About,About,Facebook,Social,About,Partnerships,,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=Facebook&utm_medium=Social&utm_campaign=About&utm_term=Partnerships,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | Facebook | {null}
734,completed_without_short_link,CIC,GMB,social,About,About,GMB,Social,About,Partnerships,Learn,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=GMB&utm_medium=Social&utm_campaign=About&utm_term=Partnerships&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | GMB | Learn
735,completed_without_short_link,CIC,GMB,social,About,About,GMB,Social,About,Partnerships,Explore,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=GMB&utm_medium=Social&utm_campaign=About&utm_term=Partnerships&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | GMB | Explore
736,completed_without_short_link,CIC,GMB,social,About,About,GMB,Social,About,Partnerships,,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=GMB&utm_medium=Social&utm_campaign=About&utm_term=Partnerships,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | GMB | {null}
737,completed_without_short_link,CIC,Instagram,social,About,About,Instagram,Social,About,Partnerships,Learn,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=Instagram&utm_medium=Social&utm_campaign=About&utm_term=Partnerships&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | Instagram | Learn
738,completed_without_short_link,CIC,Instagram,social,About,About,Instagram,Social,About,Partnerships,Explore,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=Instagram&utm_medium=Social&utm_campaign=About&utm_term=Partnerships&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | Instagram | Explore
739,completed_without_short_link,CIC,Instagram,social,About,About,Instagram,Social,About,Partnerships,,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=Instagram&utm_medium=Social&utm_campaign=About&utm_term=Partnerships,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | Instagram | {null}
740,completed_without_short_link,CIC,LinkedIn,social,About,About,LinkedIn,Social,About,Partnerships,Learn,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=About&utm_term=Partnerships&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | LinkedIn | Learn
741,completed_without_short_link,CIC,LinkedIn,social,About,About,LinkedIn,Social,About,Partnerships,Explore,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=About&utm_term=Partnerships&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | LinkedIn | Explore
742,completed_without_short_link,CIC,LinkedIn,social,About,About,LinkedIn,Social,About,Partnerships,,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=About&utm_term=Partnerships,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | LinkedIn | {null}
743,completed_without_short_link,CIC,ConstantContact,email,About,About,ConstantContact,Email,About,Partnerships,Learn,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=About&utm_term=Partnerships&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | ConstantContact | Learn
744,completed_without_short_link,CIC,ConstantContact,email,About,About,ConstantContact,Email,About,Partnerships,Explore,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=About&utm_term=Partnerships&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | ConstantContact | Explore
745,completed_without_short_link,CIC,ConstantContact,email,About,About,ConstantContact,Email,About,Partnerships,,https://www.castleintheclouds.org/partnerships/,https://www.castleintheclouds.org/partnerships/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=About&utm_term=Partnerships,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Partnerships | ConstantContact | {null}
746,completed_without_short_link,CIC,Facebook,social,About,About,Facebook,Social,About,ContactUs,Contact,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=Facebook&utm_medium=Social&utm_campaign=About&utm_term=ContactUs&utm_content=Contact,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | Facebook | Contact
747,completed_without_short_link,CIC,Facebook,social,About,About,Facebook,Social,About,ContactUs,,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=Facebook&utm_medium=Social&utm_campaign=About&utm_term=ContactUs,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | Facebook | {null}
748,completed_without_short_link,CIC,GMB,social,About,About,GMB,Social,About,ContactUs,Contact,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=GMB&utm_medium=Social&utm_campaign=About&utm_term=ContactUs&utm_content=Contact,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | GMB | Contact
749,completed_without_short_link,CIC,GMB,social,About,About,GMB,Social,About,ContactUs,,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=GMB&utm_medium=Social&utm_campaign=About&utm_term=ContactUs,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | GMB | {null}
750,completed_without_short_link,CIC,Instagram,social,About,About,Instagram,Social,About,ContactUs,Contact,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=Instagram&utm_medium=Social&utm_campaign=About&utm_term=ContactUs&utm_content=Contact,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | Instagram | Contact
751,completed_without_short_link,CIC,Instagram,social,About,About,Instagram,Social,About,ContactUs,,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=Instagram&utm_medium=Social&utm_campaign=About&utm_term=ContactUs,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | Instagram | {null}
752,completed_without_short_link,CIC,LinkedIn,social,About,About,LinkedIn,Social,About,ContactUs,Contact,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=About&utm_term=ContactUs&utm_content=Contact,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | LinkedIn | Contact
753,completed_without_short_link,CIC,LinkedIn,social,About,About,LinkedIn,Social,About,ContactUs,,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=About&utm_term=ContactUs,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | LinkedIn | {null}
754,completed_without_short_link,CIC,ConstantContact,email,About,About,ConstantContact,Email,About,ContactUs,Contact,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=About&utm_term=ContactUs&utm_content=Contact,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | ConstantContact | Contact
755,completed_without_short_link,CIC,ConstantContact,email,About,About,ConstantContact,Email,About,ContactUs,,https://www.castleintheclouds.org/contact-us/,https://www.castleintheclouds.org/contact-us/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=About&utm_term=ContactUs,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Contact Us | ConstantContact | {null}
